YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2020-01,WEEKDAY,17,TRAIN,NE7,35090,29583
2020-01,WEEKDAY,17,TRAIN,DT12,12364,6586
2020-01,WEEKENDS/HOLIDAY,17,TRAIN,DT12,2460,5894
2020-01,WEEKDAY,17,TRAIN,EW33,10571,4763
2020-01,WEEKENDS/HOLIDAY,17,TRAIN,EW33,2529,2255
2020-01,WEEKENDS/HOLIDAY,22,TRAIN,NS28,600,545
2020-01,WEEKDAY,22,TRAIN,NS28,984,1464
2020-01,WEEKDAY,0,TRAIN,DT10,32,175
2020-01,WEEKENDS/HOLIDAY,0,TRAIN,DT10,11,96
2020-01,WEEKDAY,10,TRAIN,EW16,4693,8237
2020-01,WEEKDAY,10,TRAIN,NE3,15868,21845
2020-01,WEEKENDS/HOLIDAY,10,TRAIN,NE3,5173,6078
2020-01,WEEKENDS/HOLIDAY,10,TRAIN,EW16,1454,2591
2020-01,WEEKENDS/HOLIDAY,9,TRAIN,CC14,2913,1394
2020-01,WEEKDAY,9,TRAIN,CC14,11310,6929
2020-01,WEEKDAY,14,TRAIN,EW27,36460,43010
2020-01,WEEKENDS/HOLIDAY,14,TRAIN,EW27,26457,24467
2020-01,WEEKDAY,0,TRAIN,NS27,195,79
2020-01,WEEKDAY,0,TRAIN,CE2,2,6
2020-01,WEEKENDS/HOLIDAY,0,TRAIN,NS27,5,39
2020-01,WEEKENDS/HOLIDAY,0,TRAIN,CE2,0,6
2020-01,WEEKENDS/HOLIDAY,18,TRAIN,DT27,4074,3536
2020-01,WEEKDAY,18,TRAIN,DT27,29277,15096
2020-01,WEEKDAY,7,TRAIN,BP10,13962,3666
2020-01,WEEKENDS/HOLIDAY,7,TRAIN,BP10,1140,630
2020-01,WEEKDAY,15,TRAIN,NE10,13176,14516
2020-01,WEEKENDS/HOLIDAY,15,TRAIN,NE10,5081,5962
2020-01,WEEKENDS/HOLIDAY,18,TRAIN,EW22,4039,2864
2020-01,WEEKDAY,18,TRAIN,EW22,38978,25272
2020-01,WEEKENDS/HOLIDAY,15,TRAIN,CC25,3052,2660
2020-01,WEEKDAY,15,TRAIN,CC25,5587,4584
2020-01,WEEKDAY,12,TRAIN,CE1,16513,25436
2020-01,WEEKENDS/HOLIDAY,12,TRAIN,CE1,8569,15353
2020-01,WEEKENDS/HOLIDAY,12,TRAIN,DT16,313,7920
2020-01,WEEKDAY,12,TRAIN,DT16,456,5518
2020-01,WEEKDAY,10,TRAIN,SW6,3936,1563
2020-01,WEEKENDS/HOLIDAY,10,TRAIN,SW6,1844,778
2020-01,WEEKDAY,17,TRAIN,DT31,10345,13278
2020-01,WEEKENDS/HOLIDAY,17,TRAIN,DT31,3367,3669
2020-01,WEEKENDS/HOLIDAY,15,TRAIN,CC14,2094,2734
2020-01,WEEKDAY,15,TRAIN,CC14,7639,7180
2020-01,WEEKDAY,0,TRAIN,NS8,1001,3775
2020-01,WEEKENDS/HOLIDAY,0,TRAIN,NS8,742,1810
2020-01,WEEKENDS/HOLIDAY,18,TRAIN,NS14,14156,15863
2020-01,WEEKDAY,18,TRAIN,NS14,46067,91040
2020-01,WEEKENDS/HOLIDAY,12,TRAIN,EW17,12804,13256
2020-01,WEEKDAY,12,TRAIN,EW17,23921,27447
2020-01,WEEKENDS/HOLIDAY,0,TRAIN,NE17-PTC,312,1860
2020-01,WEEKDAY,0,TRAIN,NE17-PTC,498,3549
2020-01,WEEKDAY,13,TRAIN,BP12,4281,2077
2020-01,WEEKENDS/HOLIDAY,13,TRAIN,BP12,1330,967
2020-01,WEEKENDS/HOLIDAY,14,TRAIN,CC15,15192,16813
2020-01,WEEKDAY,14,TRAIN,CC15,34859,37657
2020-01,WEEKDAY,14,TRAIN,NS17,18499,9702
2020-01,WEEKENDS/HOLIDAY,14,TRAIN,NS17,7517,4329
2020-01,WEEKDAY,16,TRAIN,DT26,3008,3574
2020-01,WEEKENDS/HOLIDAY,16,TRAIN,DT26,1775,1572
2020-01,WEEKENDS/HOLIDAY,16,TRAIN,CC10,4930,4294
2020-01,WEEKDAY,16,TRAIN,CC10,10224,8591
2020-01,WEEKDAY,6,TRAIN,DT28,15785,5791
2020-01,WEEKENDS/HOLIDAY,6,TRAIN,DT28,2313,1027
2020-01,WEEKDAY,5,TRAIN,DT7,137,122
2020-01,WEEKENDS/HOLIDAY,5,TRAIN,DT7,32,6
2020-01,WEEKENDS/HOLIDAY,11,TRAIN,PW5,1912,926
2020-01,WEEKDAY,11,TRAIN,PW5,2203,1662
2020-01,WEEKENDS/HOLIDAY,18,TRAIN,BP3,2045,2508
2020-01,WEEKDAY,18,TRAIN,BP3,4565,13272
2020-01,WEEKDAY,22,TRAIN,CC28,1105,4106
2020-01,WEEKENDS/HOLIDAY,22,TRAIN,CC28,554,1902
2020-01,WEEKDAY,13,TRAIN,SW6,3385,3772
2020-01,WEEKENDS/HOLIDAY,13,TRAIN,SW6,1522,1369
2020-01,WEEKDAY,17,TRAIN,DT21,14004,8380
2020-01,WEEKENDS/HOLIDAY,17,TRAIN,DT21,3792,3309
2020-01,WEEKDAY,19,TRAIN,CC13,31233,78264
2020-01,WEEKENDS/HOLIDAY,19,TRAIN,NE12,12707,16182
2020-01,WEEKDAY,19,TRAIN,NE12,33713,64602
2020-01,WEEKENDS/HOLIDAY,19,TRAIN,CC13,12127,18200
2020-01,WEEKENDS/HOLIDAY,6,TRAIN,EW31,911,1115
2020-01,WEEKDAY,6,TRAIN,EW31,2880,5737
2020-01,WEEKDAY,15,TRAIN,EW7,10716,14590
2020-01,WEEKENDS/HOLIDAY,15,TRAIN,EW7,6914,6959
2020-01,WEEKDAY,17,TRAIN,NE12,32895,44321
2020-01,WEEKENDS/HOLIDAY,17,TRAIN,CC13,14391,19321
2020-01,WEEKDAY,17,TRAIN,CC13,31458,59491
2020-01,WEEKENDS/HOLIDAY,17,TRAIN,NE12,14957,17222
2020-01,WEEKDAY,8,TRAIN,DT11,70180,59589
2020-01,WEEKENDS/HOLIDAY,8,TRAIN,NS21,7322,10134
2020-01,WEEKENDS/HOLIDAY,8,TRAIN,DT11,7650,7801
2020-01,WEEKDAY,8,TRAIN,NS21,50626,85924
2020-01,WEEKENDS/HOLIDAY,0,TRAIN,NE16-STC,260,1918
2020-01,WEEKDAY,0,TRAIN,NE16-STC,529,4167
2020-01,WEEKENDS/HOLIDAY,23,TRAIN,CC23,415,223
2020-01,WEEKDAY,23,TRAIN,CC23,1965,447
2020-01,WEEKDAY,22,TRAIN,DT13,7871,5780
2020-01,WEEKENDS/HOLIDAY,22,TRAIN,DT13,2963,2993
2020-01,WEEKENDS/HOLIDAY,23,TRAIN,NE14,1255,9573
2020-01,WEEKDAY,23,TRAIN,NE14,2667,20774
2020-01,WEEKENDS/HOLIDAY,22,TRAIN,NS9,13166,20699
2020-01,WEEKDAY,22,TRAIN,NS9,26206,52901
2020-01,WEEKDAY,12,TRAIN,DT22,6190,8216
2020-01,WEEKENDS/HOLIDAY,12,TRAIN,DT22,3850,5900
2020-01,WEEKENDS/HOLIDAY,18,TRAIN,DT28,5995,5303
2020-01,WEEKDAY,18,TRAIN,DT28,30319,22308
2020-01,WEEKDAY,12,TRAIN,DT34,5177,2800
2020-01,WEEKENDS/HOLIDAY,12,TRAIN,DT34,1627,1132
2020-01,WEEKENDS/HOLIDAY,9,TRAIN,SW7,1519,619
2020-01,WEEKDAY,9,TRAIN,SW7,3912,1158
2020-01,WEEKENDS/HOLIDAY,12,TRAIN,NE17-PTC,20039,18657
2020-01,WEEKDAY,12,TRAIN,NE17-PTC,30286,31240
2020-01,WEEKDAY,19,TRAIN,NE8,36836,61080
2020-01,WEEKENDS/HOLIDAY,19,TRAIN,NE8,25969,30321
2020-01,WEEKDAY,21,TRAIN,CC24,21086,3215
2020-01,WEEKENDS/HOLIDAY,21,TRAIN,CC24,3440,1622
2020-01,WEEKENDS/HOLIDAY,12,TRAIN,EW8,14909,20858
2020-01,WEEKDAY,12,TRAIN,CC9,14760,18800
2020-01,WEEKDAY,12,TRAIN,EW8,22886,30236
2020-01,WEEKENDS/HOLIDAY,12,TRAIN,CC9,9073,9543
2020-01,WEEKENDS/HOLIDAY,20,TRAIN,BP5,780,863
2020-01,WEEKDAY,20,TRAIN,BP5,1863,2449
2020-01,WEEKENDS/HOLIDAY,12,TRAIN,EW15,8397,9702
2020-01,WEEKDAY,12,TRAIN,EW15,44374,38525
2020-01,WEEKDAY,7,TRAIN,SW4,5558,1574
2020-01,WEEKENDS/HOLIDAY,7,TRAIN,SW4,397,210
2020-01,WEEKDAY,22,TRAIN,DT33,3627,26093
2020-01,WEEKENDS/HOLIDAY,22,TRAIN,DT33,1813,10344
2020-01,WEEKDAY,11,TRAIN,EW24-NS1,41325,73066
2020-01,WEEKENDS/HOLIDAY,11,TRAIN,EW24-NS1,24463,46642
2020-01,WEEKENDS/HOLIDAY,21,TRAIN,NS13,17945,25011
2020-01,WEEKDAY,21,TRAIN,NS13,37945,65541
2020-01,WEEKENDS/HOLIDAY,5,TRAIN,NS13,4444,714
2020-01,WEEKDAY,5,TRAIN,NS13,24676,3604
2020-01,WEEKDAY,5,TRAIN,PW6,615,11
2020-01,WEEKENDS/HOLIDAY,5,TRAIN,PW6,100,6
2020-01,WEEKDAY,13,TRAIN,CC21,13458,9522
2020-01,WEEKENDS/HOLIDAY,13,TRAIN,CC21,3937,4680
2020-01,WEEKENDS/HOLIDAY,14,TRAIN,PE7,1537,1957
2020-01,WEEKDAY,14,TRAIN,PE7,2789,4792
2020-01,WEEKDAY,10,TRAIN,CC20,5334,3229
2020-01,WEEKENDS/HOLIDAY,10,TRAIN,CC20,2771,1895
2020-01,WEEKENDS/HOLIDAY,21,TRAIN,EW25,2781,3739
2020-01,WEEKDAY,21,TRAIN,EW25,3890,10269
2020-01,WEEKDAY,16,TRAIN,CC2,7038,4500
2020-01,WEEKENDS/HOLIDAY,16,TRAIN,CC2,2372,2037
2020-01,WEEKENDS/HOLIDAY,14,TRAIN,CC12,2117,2161
2020-01,WEEKDAY,14,TRAIN,CC12,13754,5295
2020-01,WEEKDAY,16,TRAIN,NS20,57110,32086
2020-01,WEEKENDS/HOLIDAY,16,TRAIN,NS20,16754,14368
2020-01,WEEKDAY,16,TRAIN,NS14,23844,31108
2020-01,WEEKENDS/HOLIDAY,16,TRAIN,NS14,13419,12386
2020-01,WEEKENDS/HOLIDAY,11,TRAIN,NS15,8648,5105
2020-01,WEEKDAY,11,TRAIN,NS15,23606,21760
2020-01,WEEKDAY,5,TRAIN,CC22,1141,819
2020-01,WEEKDAY,5,TRAIN,EW21,991,519
2020-01,WEEKENDS/HOLIDAY,5,TRAIN,CC22,202,44
2020-01,WEEKENDS/HOLIDAY,5,TRAIN,EW21,122,30
2020-01,WEEKENDS/HOLIDAY,11,TRAIN,BP4,1136,559
2020-01,WEEKDAY,11,TRAIN,BP4,6513,2783
2020-01,WEEKDAY,11,TRAIN,CE2,123,392
2020-01,WEEKDAY,11,TRAIN,NS27,4402,4166
2020-01,WEEKENDS/HOLIDAY,11,TRAIN,CE2,122,430
2020-01,WEEKENDS/HOLIDAY,11,TRAIN,NS27,619,1723
2020-01,WEEKENDS/HOLIDAY,9,TRAIN,CC15,8544,9495
2020-01,WEEKDAY,9,TRAIN,CC15,29282,25479
2020-01,WEEKDAY,9,TRAIN,NS17,32793,7871
2020-01,WEEKENDS/HOLIDAY,9,TRAIN,NS17,9207,2568
2020-01,WEEKENDS/HOLIDAY,6,TRAIN,EW10,4137,1051
2020-01,WEEKDAY,6,TRAIN,EW10,19848,3515
2020-01,WEEKDAY,8,TRAIN,NS28,1923,2948
2020-01,WEEKENDS/HOLIDAY,8,TRAIN,NS28,674,2029
2020-01,WEEKDAY,7,TRAIN,EW33,8026,11744
2020-01,WEEKENDS/HOLIDAY,7,TRAIN,EW33,2124,2523
2020-01,WEEKDAY,18,TRAIN,BP12,3993,7130
2020-01,WEEKENDS/HOLIDAY,18,TRAIN,BP12,1075,963
2020-01,WEEKDAY,0,TRAIN,EW14-NS26,1284,184
2020-01,WEEKENDS/HOLIDAY,0,TRAIN,EW14-NS26,164,82
2020-01,WEEKENDS/HOLIDAY,0,TRAIN,CG2,120,114
2020-01,WEEKDAY,0,TRAIN,CG2,239,378
2020-01,WEEKDAY,16,TRAIN,NE5,13849,14020
2020-01,WEEKENDS/HOLIDAY,16,TRAIN,NE5,5495,7614
2020-01,WEEKDAY,11,TRAIN,NE16-STC,37563,29688
2020-01,WEEKENDS/HOLIDAY,11,TRAIN,NE16-STC,20117,16855
2020-01,WEEKDAY,13,TRAIN,EW9,22993,16606
2020-01,WEEKENDS/HOLIDAY,13,TRAIN,EW9,13449,11352
2020-01,WEEKDAY,5,TRAIN,EW15,768,1078
2020-01,WEEKENDS/HOLIDAY,5,TRAIN,EW15,169,42
2020-01,WEEKDAY,18,TRAIN,NS7,32441,34881
2020-01,WEEKENDS/HOLIDAY,18,TRAIN,NS7,20016,10992
2020-01,WEEKDAY,0,TRAIN,NS15,601,1512
2020-01,WEEKENDS/HOLIDAY,0,TRAIN,NS15,232,791
2020-01,WEEKENDS/HOLIDAY,15,TRAIN,NS15,7855,6642
2020-01,WEEKDAY,15,TRAIN,NS15,38393,19355
2020-01,WEEKENDS/HOLIDAY,22,TRAIN,DT7,726,926
2020-01,WEEKDAY,22,TRAIN,DT7,2155,2669
2020-01,WEEKENDS/HOLIDAY,15,TRAIN,PW4,232,119
2020-01,WEEKDAY,15,TRAIN,PW4,478,480
2020-01,WEEKDAY,17,TRAIN,CC6,11264,12662
2020-01,WEEKENDS/HOLIDAY,17,TRAIN,CC6,6159,6903
2020-01,WEEKENDS/HOLIDAY,8,TRAIN,NE8,5926,8693
2020-01,WEEKDAY,8,TRAIN,NE8,31273,32105
2020-01,WEEKENDS/HOLIDAY,20,TRAIN,CC7,1948,3251
2020-01,WEEKDAY,20,TRAIN,CC7,4842,8577
2020-01,WEEKDAY,20,TRAIN,NS3,10826,28922
2020-01,WEEKENDS/HOLIDAY,20,TRAIN,NS3,4608,9726
2020-01,WEEKDAY,0,TRAIN,BP13,0,1
2020-01,WEEKENDS/HOLIDAY,10,TRAIN,SE3,1761,640
2020-01,WEEKDAY,10,TRAIN,SE3,3266,1118
2020-01,WEEKDAY,9,TRAIN,NE3,16696,48908
2020-01,WEEKDAY,9,TRAIN,EW16,5192,13916
2020-01,WEEKENDS/HOLIDAY,9,TRAIN,EW16,1249,2556
2020-01,WEEKENDS/HOLIDAY,9,TRAIN,NE3,4431,5622
2020-01,WEEKENDS/HOLIDAY,18,TRAIN,NE16-STC,20303,26957
2020-01,WEEKDAY,18,TRAIN,NE16-STC,55976,129320
2020-01,WEEKDAY,15,TRAIN,EW23,46501,40806
2020-01,WEEKENDS/HOLIDAY,15,TRAIN,EW23,20337,20070
2020-01,WEEKENDS/HOLIDAY,20,TRAIN,NE8,27243,21257
2020-01,WEEKDAY,20,TRAIN,NE8,35784,39222
2020-01,WEEKENDS/HOLIDAY,19,TRAIN,EW33,1767,3322
2020-01,WEEKDAY,19,TRAIN,EW33,5009,6770
2020-01,WEEKENDS/HOLIDAY,6,TRAIN,CC16,1416,871
2020-01,WEEKDAY,6,TRAIN,CC16,11825,7104
2020-01,WEEKENDS/HOLIDAY,11,TRAIN,BP12,1578,938
2020-01,WEEKDAY,11,TRAIN,BP12,2414,1377
2020-01,WEEKENDS/HOLIDAY,13,TRAIN,NE17-PTC,20474,20268
2020-01,WEEKDAY,13,TRAIN,NE17-PTC,33066,38752
2020-01,WEEKENDS/HOLIDAY,7,TRAIN,BP5,639,399
2020-01,WEEKDAY,7,TRAIN,BP5,6939,2869
2020-01,WEEKENDS/HOLIDAY,8,TRAIN,SW6,1458,633
2020-01,WEEKDAY,8,TRAIN,SW6,9530,2287
2020-01,WEEKENDS/HOLIDAY,16,TRAIN,EW4,7455,6254
2020-01,WEEKDAY,16,TRAIN,EW4,18587,14438
2020-01,WEEKENDS/HOLIDAY,14,TRAIN,CC2,2070,2386
2020-01,WEEKDAY,14,TRAIN,CC2,5161,6733
2020-01,WEEKDAY,12,TRAIN,NE14,27972,20118
2020-01,WEEKENDS/HOLIDAY,12,TRAIN,NE14,15587,10869
2020-01,WEEKDAY,20,TRAIN,NE4,80205,44071
2020-01,WEEKENDS/HOLIDAY,20,TRAIN,DT19,6116,5585
2020-01,WEEKENDS/HOLIDAY,20,TRAIN,NE4,38236,22984
2020-01,WEEKDAY,20,TRAIN,DT19,16570,10692
2020-01,WEEKENDS/HOLIDAY,0,TRAIN,SE5,23,158
2020-01,WEEKDAY,0,TRAIN,SE5,65,337
2020-01,WEEKENDS/HOLIDAY,23,TRAIN,EW6,670,3114
2020-01,WEEKDAY,23,TRAIN,EW6,1378,7314
2020-01,WEEKENDS/HOLIDAY,12,TRAIN,CC4-DT15,3384,9208
2020-01,WEEKDAY,12,TRAIN,CC4-DT15,17397,25889
2020-01,WEEKDAY,15,TRAIN,NE4,60536,53362
2020-01,WEEKDAY,15,TRAIN,DT19,11644,10350
2020-01,WEEKENDS/HOLIDAY,15,TRAIN,NE4,34609,35421
2020-01,WEEKENDS/HOLIDAY,15,TRAIN,DT19,5703,6811
2020-01,WEEKDAY,8,TRAIN,SW1,3267,5040
2020-01,WEEKENDS/HOLIDAY,8,TRAIN,SW1,474,520
2020-01,WEEKDAY,9,TRAIN,NS10,65699,22876
2020-01,WEEKENDS/HOLIDAY,9,TRAIN,NS10,23319,8977
2020-01,WEEKENDS/HOLIDAY,7,TRAIN,DT33,5153,2522
2020-01,WEEKDAY,7,TRAIN,DT33,68870,19664
2020-01,WEEKDAY,0,TRAIN,DT24,45,565
2020-01,WEEKENDS/HOLIDAY,0,TRAIN,DT24,18,284
2020-01,WEEKENDS/HOLIDAY,0,TRAIN,NS18,105,558
2020-01,WEEKDAY,0,TRAIN,NS18,262,1532
2020-01,WEEKDAY,22,TRAIN,CC1-NE6-NS24,41602,10797
2020-01,WEEKENDS/HOLIDAY,22,TRAIN,CC1-NE6-NS24,14928,5284
2020-01,WEEKENDS/HOLIDAY,21,TRAIN,EW3,4643,8502
2020-01,WEEKDAY,21,TRAIN,EW3,10535,22568
2020-01,WEEKENDS/HOLIDAY,21,TRAIN,CG1,1755,671
2020-01,WEEKDAY,21,TRAIN,DT35,14385,1984
2020-01,WEEKENDS/HOLIDAY,21,TRAIN,DT35,5446,1158
2020-01,WEEKDAY,21,TRAIN,CG1,3607,919
2020-01,WEEKENDS/HOLIDAY,13,TRAIN,NS21,14889,18235
2020-01,WEEKDAY,13,TRAIN,DT11,31156,29817
2020-01,WEEKDAY,13,TRAIN,NS21,30633,46288
2020-01,WEEKENDS/HOLIDAY,13,TRAIN,DT11,17188,14447
2020-01,WEEKDAY,7,TRAIN,CC23,3607,38447
2020-01,WEEKENDS/HOLIDAY,7,TRAIN,CC23,630,2568
2020-01,WEEKENDS/HOLIDAY,16,TRAIN,SW1,942,668
2020-01,WEEKDAY,16,TRAIN,SW1,3056,1845
2020-01,WEEKDAY,20,TRAIN,NE15,6256,30271
2020-01,WEEKENDS/HOLIDAY,20,TRAIN,NE15,3063,9454
2020-01,WEEKDAY,13,TRAIN,EW29,9296,8550
2020-01,WEEKENDS/HOLIDAY,13,TRAIN,EW29,6093,4366
2020-01,WEEKENDS/HOLIDAY,13,TRAIN,EW30,1109,485
2020-01,WEEKDAY,13,TRAIN,EW30,1165,765
2020-01,WEEKENDS/HOLIDAY,7,TRAIN,EW32,1212,4148
2020-01,WEEKDAY,7,TRAIN,EW32,3288,24325
2020-01,WEEKENDS/HOLIDAY,7,TRAIN,NE14,8579,4457
2020-01,WEEKDAY,7,TRAIN,NE14,97157,33644
2020-01,WEEKENDS/HOLIDAY,13,TRAIN,SE3,1627,1316
2020-01,WEEKDAY,13,TRAIN,SE3,3313,3090
2020-01,WEEKENDS/HOLIDAY,20,TRAIN,EW30,1036,1657
2020-01,WEEKDAY,20,TRAIN,EW30,4820,1545
2020-01,WEEKENDS/HOLIDAY,12,TRAIN,CC15,14358,15720
2020-01,WEEKDAY,12,TRAIN,CC15,29553,37762
2020-01,WEEKDAY,12,TRAIN,NS17,16855,7992
2020-01,WEEKENDS/HOLIDAY,12,TRAIN,NS17,9278,3524
2020-01,WEEKENDS/HOLIDAY,15,TRAIN,EW26,12602,11613
2020-01,WEEKDAY,15,TRAIN,EW26,21161,22001
2020-01,WEEKENDS/HOLIDAY,9,TRAIN,EW23,16759,13714
2020-01,WEEKDAY,9,TRAIN,EW23,45682,49019
2020-01,WEEKDAY,21,TRAIN,DT34,2237,5023
2020-01,WEEKENDS/HOLIDAY,21,TRAIN,DT34,684,2060
2020-01,WEEKDAY,20,TRAIN,DT5,11162,17965
2020-01,WEEKENDS/HOLIDAY,20,TRAIN,DT5,3796,6922
2020-01,WEEKENDS/HOLIDAY,15,TRAIN,DT22,4109,5744
2020-01,WEEKDAY,15,TRAIN,DT22,6528,7261
2020-01,WEEKDAY,21,TRAIN,CC27,4714,628
2020-01,WEEKENDS/HOLIDAY,21,TRAIN,CC27,719,251
2020-01,WEEKENDS/HOLIDAY,15,TRAIN,SE4,1497,1549
2020-01,WEEKDAY,15,TRAIN,SE4,2809,3908
2020-01,WEEKDAY,19,TRAIN,PW6,645,2305
2020-01,WEEKENDS/HOLIDAY,19,TRAIN,PW6,233,507
2020-01,WEEKENDS/HOLIDAY,8,TRAIN,NE10,3985,4153
2020-01,WEEKDAY,8,TRAIN,NE10,34134,31368
2020-01,WEEKDAY,15,TRAIN,NS5,20757,27929
2020-01,WEEKENDS/HOLIDAY,15,TRAIN,NS5,12732,12920
2020-01,WEEKDAY,11,TRAIN,DT13,7225,12474
2020-01,WEEKENDS/HOLIDAY,11,TRAIN,DT13,3975,6112
2020-01,WEEKENDS/HOLIDAY,20,TRAIN,DT27,1899,4644
2020-01,WEEKDAY,20,TRAIN,DT27,6902,7800
2020-01,WEEKDAY,20,TRAIN,SW3,928,3396
2020-01,WEEKENDS/HOLIDAY,20,TRAIN,SW3,534,1318
2020-01,WEEKENDS/HOLIDAY,14,TRAIN,NE3,5881,5098
2020-01,WEEKDAY,14,TRAIN,EW16,5629,7154
2020-01,WEEKENDS/HOLIDAY,14,TRAIN,EW16,2179,2212
2020-01,WEEKDAY,14,TRAIN,NE3,16860,23027
2020-01,WEEKENDS/HOLIDAY,19,TRAIN,EW26,11673,15834
2020-01,WEEKDAY,19,TRAIN,EW26,26140,71747
2020-01,WEEKDAY,6,TRAIN,BP3,13066,1200
2020-01,WEEKENDS/HOLIDAY,6,TRAIN,BP3,1276,250
2020-01,WEEKENDS/HOLIDAY,13,TRAIN,EW12,24251,38286
2020-01,WEEKDAY,13,TRAIN,EW12,50945,54100
2020-01,WEEKDAY,13,TRAIN,DT14,25713,22643
2020-01,WEEKENDS/HOLIDAY,13,TRAIN,DT14,9177,13816
2020-01,WEEKENDS/HOLIDAY,8,TRAIN,CG2,7133,10000
2020-01,WEEKDAY,8,TRAIN,CG2,14863,35351
2020-01,WEEKDAY,20,TRAIN,NE13,15459,28653
2020-01,WEEKENDS/HOLIDAY,20,TRAIN,NE13,6404,10208
2020-01,WEEKENDS/HOLIDAY,19,TRAIN,NS17,5350,4759
2020-01,WEEKDAY,19,TRAIN,NS17,20539,26931
2020-01,WEEKDAY,19,TRAIN,CC15,41373,73598
2020-01,WEEKENDS/HOLIDAY,19,TRAIN,CC15,12389,15998
2020-01,WEEKENDS/HOLIDAY,23,TRAIN,CC17,140,672
2020-01,WEEKDAY,23,TRAIN,CC17,308,1477
2020-01,WEEKENDS/HOLIDAY,10,TRAIN,DT18,1111,2871
2020-01,WEEKDAY,10,TRAIN,DT18,5307,24527
2020-01,WEEKENDS/HOLIDAY,19,TRAIN,EW23,18126,21559
2020-01,WEEKDAY,19,TRAIN,EW23,64403,82362
2020-01,WEEKENDS/HOLIDAY,14,TRAIN,EW15,9313,8462
2020-01,WEEKDAY,14,TRAIN,EW15,34353,32380
2020-01,WEEKDAY,23,TRAIN,EW12,13998,7058
2020-01,WEEKENDS/HOLIDAY,23,TRAIN,EW12,6607,3558
2020-01,WEEKENDS/HOLIDAY,23,TRAIN,DT14,3517,1847
2020-01,WEEKDAY,23,TRAIN,DT14,7996,3277
2020-01,WEEKDAY,10,TRAIN,NS4,2911,3320
2020-01,WEEKENDS/HOLIDAY,10,TRAIN,NS4,1687,1620
2020-01,WEEKENDS/HOLIDAY,10,TRAIN,BP1,15878,10291
2020-01,WEEKDAY,10,TRAIN,BP1,28379,19535
2020-01,WEEKDAY,22,TRAIN,NS5,9729,33135
2020-01,WEEKENDS/HOLIDAY,22,TRAIN,NS5,4598,14762
2020-01,WEEKDAY,22,TRAIN,SE3,342,4276
2020-01,WEEKENDS/HOLIDAY,22,TRAIN,SE3,254,1844
2020-01,WEEKDAY,7,TRAIN,NS15,48018,85586
2020-01,WEEKENDS/HOLIDAY,7,TRAIN,NS15,4920,5595
2020-01,WEEKENDS/HOLIDAY,12,TRAIN,EW30,1533,540
2020-01,WEEKDAY,12,TRAIN,EW30,2050,961
