YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2020-03,WEEKDAY,17,TRAIN,DT31,7257,12606
2020-03,WEEKENDS/HOLIDAY,17,TRAIN,DT31,2316,2839
2020-03,WEEKDAY,15,TRAIN,CC14,10507,6360
2020-03,WEEKENDS/HOLIDAY,15,TRAIN,CC14,1598,1984
2020-03,WEEKDAY,0,TRAIN,NS8,1084,2685
2020-03,WEEKENDS/HOLIDAY,0,TRAIN,NS8,497,1030
2020-03,WEEKDAY,18,TRAIN,NS14,40656,86999
2020-03,WEEKENDS/HOLIDAY,18,TRAIN,NS14,9545,11982
2020-03,WEEKENDS/HOLIDAY,12,TRAIN,EW17,9930,9549
2020-03,WEEKDAY,12,TRAIN,EW17,20876,22578
2020-03,WEEKDAY,0,TRAIN,NE17-PTC,287,2456
2020-03,WEEKENDS/HOLIDAY,0,TRAIN,NE17-PTC,153,1032
2020-03,WEEKENDS/HOLIDAY,13,TRAIN,BP12,891,628
2020-03,WEEKDAY,13,TRAIN,BP12,3464,1521
2020-03,WEEKDAY,14,TRAIN,NS17,17103,7802
2020-03,WEEKENDS/HOLIDAY,14,TRAIN,NS17,5357,3180
2020-03,WEEKDAY,14,TRAIN,CC15,29613,32191
2020-03,WEEKENDS/HOLIDAY,14,TRAIN,CC15,11228,12037
2020-03,WEEKENDS/HOLIDAY,16,TRAIN,DT26,1211,1062
2020-03,WEEKDAY,16,TRAIN,DT26,2835,3280
2020-03,WEEKENDS/HOLIDAY,16,TRAIN,CC10,3526,3177
2020-03,WEEKDAY,16,TRAIN,CC10,9113,7509
2020-03,WEEKENDS/HOLIDAY,6,TRAIN,DT28,2562,915
2020-03,WEEKDAY,6,TRAIN,DT28,14352,5721
2020-03,WEEKDAY,5,TRAIN,DT7,159,134
2020-03,WEEKENDS/HOLIDAY,5,TRAIN,DT7,30,3
2020-03,WEEKENDS/HOLIDAY,11,TRAIN,PW5,1280,613
2020-03,WEEKDAY,11,TRAIN,PW5,1836,1568
2020-03,WEEKENDS/HOLIDAY,18,TRAIN,BP3,1460,1793
2020-03,WEEKDAY,18,TRAIN,BP3,4355,12478
2020-03,WEEKDAY,22,TRAIN,CC28,851,3040
2020-03,WEEKENDS/HOLIDAY,22,TRAIN,CC28,359,1149
2020-03,WEEKDAY,13,TRAIN,SW6,3489,3266
2020-03,WEEKENDS/HOLIDAY,13,TRAIN,SW6,1217,1103
2020-03,WEEKENDS/HOLIDAY,17,TRAIN,DT21,2641,1592
2020-03,WEEKDAY,17,TRAIN,DT21,11992,5603
2020-03,WEEKENDS/HOLIDAY,19,TRAIN,NE12,9346,11365
2020-03,WEEKDAY,19,TRAIN,CC13,26626,67792
2020-03,WEEKDAY,19,TRAIN,NE12,29534,53727
2020-03,WEEKENDS/HOLIDAY,19,TRAIN,CC13,9214,12447
2020-03,WEEKDAY,6,TRAIN,EW31,3205,6762
2020-03,WEEKENDS/HOLIDAY,6,TRAIN,EW31,966,1237
2020-03,WEEKDAY,15,TRAIN,EW7,9294,12857
2020-03,WEEKENDS/HOLIDAY,15,TRAIN,EW7,4744,5321
2020-03,WEEKENDS/HOLIDAY,17,TRAIN,NE12,10947,11885
2020-03,WEEKENDS/HOLIDAY,17,TRAIN,CC13,10616,13714
2020-03,WEEKDAY,17,TRAIN,NE12,31183,39529
2020-03,WEEKDAY,17,TRAIN,CC13,28792,53013
2020-03,WEEKDAY,8,TRAIN,DT11,55996,50141
2020-03,WEEKENDS/HOLIDAY,8,TRAIN,DT11,5392,5560
2020-03,WEEKDAY,8,TRAIN,NS21,39574,71641
2020-03,WEEKENDS/HOLIDAY,8,TRAIN,NS21,5218,6792
2020-03,WEEKENDS/HOLIDAY,0,TRAIN,NE16-STC,209,1086
2020-03,WEEKDAY,0,TRAIN,NE16-STC,451,2944
2020-03,WEEKENDS/HOLIDAY,23,TRAIN,CC23,293,107
2020-03,WEEKDAY,23,TRAIN,CC23,2064,266
2020-03,WEEKENDS/HOLIDAY,22,TRAIN,DT13,1987,1373
2020-03,WEEKDAY,22,TRAIN,DT13,7211,3465
2020-03,WEEKENDS/HOLIDAY,23,TRAIN,NE14,874,5700
2020-03,WEEKDAY,23,TRAIN,NE14,2265,14867
2020-03,WEEKDAY,22,TRAIN,NS9,20462,37857
2020-03,WEEKENDS/HOLIDAY,22,TRAIN,NS9,9127,12950
2020-03,WEEKDAY,12,TRAIN,DT22,4624,6087
2020-03,WEEKENDS/HOLIDAY,12,TRAIN,DT22,2253,3326
2020-03,WEEKENDS/HOLIDAY,18,TRAIN,DT28,4882,3956
2020-03,WEEKDAY,18,TRAIN,DT28,33093,20742
2020-03,WEEKENDS/HOLIDAY,12,TRAIN,DT34,1637,853
2020-03,WEEKDAY,12,TRAIN,DT34,4146,2676
2020-03,WEEKENDS/HOLIDAY,9,TRAIN,SW7,1282,504
2020-03,WEEKDAY,9,TRAIN,SW7,3656,1043
2020-03,WEEKENDS/HOLIDAY,12,TRAIN,NE17-PTC,15862,14148
2020-03,WEEKDAY,12,TRAIN,NE17-PTC,30090,27788
2020-03,WEEKENDS/HOLIDAY,19,TRAIN,NE8,16120,16543
2020-03,WEEKDAY,19,TRAIN,NE8,28725,44094
2020-03,WEEKDAY,21,TRAIN,CC24,18062,2515
2020-03,WEEKENDS/HOLIDAY,21,TRAIN,CC24,2922,1119
2020-03,WEEKDAY,12,TRAIN,CC9,12844,16220
2020-03,WEEKDAY,12,TRAIN,EW8,19040,28146
2020-03,WEEKENDS/HOLIDAY,12,TRAIN,EW8,12195,15553
2020-03,WEEKENDS/HOLIDAY,12,TRAIN,CC9,6866,6704
2020-03,WEEKDAY,20,TRAIN,BP5,1749,2189
2020-03,WEEKENDS/HOLIDAY,20,TRAIN,BP5,563,640
2020-03,WEEKENDS/HOLIDAY,12,TRAIN,EW15,6146,7763
2020-03,WEEKDAY,12,TRAIN,EW15,28928,30583
2020-03,WEEKDAY,7,TRAIN,SW4,5114,1986
2020-03,WEEKENDS/HOLIDAY,7,TRAIN,SW4,366,279
2020-03,WEEKENDS/HOLIDAY,22,TRAIN,DT33,1281,6147
2020-03,WEEKDAY,22,TRAIN,DT33,3819,20142
2020-03,WEEKENDS/HOLIDAY,11,TRAIN,EW24-NS1,16420,32116
2020-03,WEEKDAY,11,TRAIN,EW24-NS1,34138,60239
2020-03,WEEKENDS/HOLIDAY,21,TRAIN,EW25,1668,2700
2020-03,WEEKDAY,21,TRAIN,EW25,2936,9201
2020-03,WEEKENDS/HOLIDAY,16,TRAIN,CC2,1933,1239
2020-03,WEEKDAY,16,TRAIN,CC2,5807,3471
2020-03,WEEKDAY,14,TRAIN,CC12,12899,4366
2020-03,WEEKENDS/HOLIDAY,14,TRAIN,CC12,1408,1451
2020-03,WEEKENDS/HOLIDAY,16,TRAIN,NS20,11760,8204
2020-03,WEEKDAY,16,TRAIN,NS20,51092,24504
2020-03,WEEKDAY,21,TRAIN,NS13,36475,60895
2020-03,WEEKENDS/HOLIDAY,21,TRAIN,NS13,14519,19381
2020-03,WEEKDAY,5,TRAIN,NS13,26245,3844
2020-03,WEEKENDS/HOLIDAY,5,TRAIN,NS13,4482,655
2020-03,WEEKENDS/HOLIDAY,5,TRAIN,PW6,97,2
2020-03,WEEKDAY,5,TRAIN,PW6,622,5
2020-03,WEEKDAY,13,TRAIN,CC21,10255,7978
2020-03,WEEKENDS/HOLIDAY,13,TRAIN,CC21,3355,3761
2020-03,WEEKDAY,14,TRAIN,PE7,2694,3983
2020-03,WEEKENDS/HOLIDAY,14,TRAIN,PE7,1336,1519
2020-03,WEEKENDS/HOLIDAY,10,TRAIN,CC20,1974,1419
2020-03,WEEKDAY,10,TRAIN,CC20,3658,2702
2020-03,WEEKDAY,0,TRAIN,CG2,75,49
2020-03,WEEKENDS/HOLIDAY,0,TRAIN,CG2,32,15
2020-03,WEEKDAY,16,TRAIN,NE5,11600,8972
2020-03,WEEKENDS/HOLIDAY,16,TRAIN,NE5,3940,3411
2020-03,WEEKENDS/HOLIDAY,11,TRAIN,NE16-STC,16259,14020
2020-03,WEEKDAY,11,TRAIN,NE16-STC,34461,26378
2020-03,WEEKDAY,13,TRAIN,EW9,18906,13070
2020-03,WEEKENDS/HOLIDAY,13,TRAIN,EW9,9079,7890
2020-03,WEEKDAY,16,TRAIN,NS14,20860,27241
2020-03,WEEKENDS/HOLIDAY,16,TRAIN,NS14,8476,8949
2020-03,WEEKENDS/HOLIDAY,11,TRAIN,NS15,5916,3373
2020-03,WEEKDAY,11,TRAIN,NS15,16614,11123
2020-03,WEEKENDS/HOLIDAY,5,TRAIN,EW21,153,38
2020-03,WEEKDAY,5,TRAIN,EW21,1154,588
2020-03,WEEKDAY,5,TRAIN,CC22,1129,907
2020-03,WEEKENDS/HOLIDAY,5,TRAIN,CC22,197,52
2020-03,WEEKDAY,11,TRAIN,BP4,5824,2691
2020-03,WEEKENDS/HOLIDAY,11,TRAIN,BP4,865,455
2020-03,WEEKDAY,11,TRAIN,CE2,105,144
2020-03,WEEKENDS/HOLIDAY,11,TRAIN,CE2,42,110
2020-03,WEEKENDS/HOLIDAY,11,TRAIN,NS27,378,514
2020-03,WEEKDAY,11,TRAIN,NS27,2375,2103
2020-03,WEEKENDS/HOLIDAY,9,TRAIN,NS17,7221,2318
2020-03,WEEKENDS/HOLIDAY,9,TRAIN,CC15,7029,7724
2020-03,WEEKDAY,9,TRAIN,CC15,24832,22222
2020-03,WEEKDAY,9,TRAIN,NS17,27726,6892
2020-03,WEEKENDS/HOLIDAY,6,TRAIN,EW10,3866,858
2020-03,WEEKDAY,6,TRAIN,EW10,20219,3545
2020-03,WEEKENDS/HOLIDAY,8,TRAIN,NS28,383,1067
2020-03,WEEKDAY,8,TRAIN,NS28,1028,2731
2020-03,WEEKENDS/HOLIDAY,7,TRAIN,EW33,1587,2401
2020-03,WEEKDAY,7,TRAIN,EW33,6642,12769
2020-03,WEEKDAY,18,TRAIN,BP12,3298,6664
2020-03,WEEKENDS/HOLIDAY,18,TRAIN,BP12,713,685
2020-03,WEEKENDS/HOLIDAY,0,TRAIN,EW14-NS26,85,40
2020-03,WEEKDAY,0,TRAIN,EW14-NS26,358,95
2020-03,WEEKENDS/HOLIDAY,17,TRAIN,CC6,4427,4028
2020-03,WEEKDAY,17,TRAIN,CC6,9852,9710
2020-03,WEEKDAY,8,TRAIN,NE8,26130,30261
2020-03,WEEKENDS/HOLIDAY,8,TRAIN,NE8,5214,7067
2020-03,WEEKENDS/HOLIDAY,20,TRAIN,CC7,1532,2486
2020-03,WEEKDAY,20,TRAIN,CC7,4201,7747
2020-03,WEEKDAY,20,TRAIN,NS3,9600,27621
2020-03,WEEKENDS/HOLIDAY,20,TRAIN,NS3,3432,7224
2020-03,WEEKDAY,0,TRAIN,BP13,0,1
2020-03,WEEKENDS/HOLIDAY,10,TRAIN,SE3,1326,434
2020-03,WEEKDAY,10,TRAIN,SE3,2673,922
2020-03,WEEKENDS/HOLIDAY,9,TRAIN,NE3,3493,4144
2020-03,WEEKDAY,9,TRAIN,NE3,13501,40169
2020-03,WEEKDAY,9,TRAIN,EW16,3919,11264
2020-03,WEEKENDS/HOLIDAY,9,TRAIN,EW16,890,1659
2020-03,WEEKENDS/HOLIDAY,18,TRAIN,NE16-STC,15419,20276
2020-03,WEEKDAY,18,TRAIN,NE16-STC,52412,119477
2020-03,WEEKENDS/HOLIDAY,5,TRAIN,EW15,275,47
2020-03,WEEKDAY,5,TRAIN,EW15,1190,1013
2020-03,WEEKENDS/HOLIDAY,18,TRAIN,NS7,10753,7850
2020-03,WEEKDAY,18,TRAIN,NS7,28411,25272
2020-03,WEEKENDS/HOLIDAY,0,TRAIN,NS15,41,203
2020-03,WEEKDAY,0,TRAIN,NS15,314,848
2020-03,WEEKDAY,15,TRAIN,NS15,25115,13676
2020-03,WEEKENDS/HOLIDAY,15,TRAIN,NS15,5158,4658
2020-03,WEEKDAY,22,TRAIN,DT7,2515,1384
2020-03,WEEKENDS/HOLIDAY,22,TRAIN,DT7,1053,484
2020-03,WEEKDAY,15,TRAIN,PW4,355,448
2020-03,WEEKENDS/HOLIDAY,15,TRAIN,PW4,306,134
2020-03,WEEKDAY,15,TRAIN,EW23,40887,33540
2020-03,WEEKENDS/HOLIDAY,15,TRAIN,EW23,14346,14229
2020-03,WEEKENDS/HOLIDAY,20,TRAIN,NE8,16860,10612
2020-03,WEEKDAY,20,TRAIN,NE8,27137,26890
2020-03,WEEKENDS/HOLIDAY,19,TRAIN,EW33,1463,2303
2020-03,WEEKDAY,19,TRAIN,EW33,5336,6339
2020-03,WEEKDAY,6,TRAIN,CC16,11120,6570
2020-03,WEEKENDS/HOLIDAY,6,TRAIN,CC16,1372,895
2020-03,WEEKDAY,11,TRAIN,BP12,2042,1137
2020-03,WEEKENDS/HOLIDAY,11,TRAIN,BP12,992,758
2020-03,WEEKENDS/HOLIDAY,13,TRAIN,NE17-PTC,16605,16164
2020-03,WEEKDAY,13,TRAIN,NE17-PTC,33027,33402
2020-03,WEEKDAY,23,TRAIN,EW6,1144,5088
2020-03,WEEKENDS/HOLIDAY,23,TRAIN,EW6,427,1867
2020-03,WEEKENDS/HOLIDAY,12,TRAIN,CC4-DT15,2019,5507
2020-03,WEEKDAY,12,TRAIN,CC4-DT15,10295,18000
2020-03,WEEKDAY,15,TRAIN,DT19,7395,5334
2020-03,WEEKENDS/HOLIDAY,15,TRAIN,NE4,16734,14930
2020-03,WEEKDAY,15,TRAIN,NE4,34882,30386
2020-03,WEEKENDS/HOLIDAY,15,TRAIN,DT19,2990,2616
2020-03,WEEKDAY,8,TRAIN,SW1,2618,4445
2020-03,WEEKENDS/HOLIDAY,8,TRAIN,SW1,490,474
2020-03,WEEKDAY,9,TRAIN,NS10,57833,22997
2020-03,WEEKENDS/HOLIDAY,9,TRAIN,NS10,19952,8082
2020-03,WEEKDAY,7,TRAIN,BP5,6268,3141
2020-03,WEEKENDS/HOLIDAY,7,TRAIN,BP5,536,345
2020-03,WEEKDAY,8,TRAIN,SW6,8142,1977
2020-03,WEEKENDS/HOLIDAY,8,TRAIN,SW6,1310,459
2020-03,WEEKDAY,16,TRAIN,EW4,15130,11940
2020-03,WEEKENDS/HOLIDAY,16,TRAIN,EW4,5029,4222
2020-03,WEEKDAY,14,TRAIN,CC2,3622,5847
2020-03,WEEKENDS/HOLIDAY,14,TRAIN,CC2,1326,1981
2020-03,WEEKENDS/HOLIDAY,12,TRAIN,NE14,12848,8246
2020-03,WEEKDAY,12,TRAIN,NE14,25263,16988
2020-03,WEEKDAY,20,TRAIN,DT19,10227,4178
2020-03,WEEKENDS/HOLIDAY,20,TRAIN,DT19,2456,1468
2020-03,WEEKDAY,20,TRAIN,NE4,46657,19360
2020-03,WEEKENDS/HOLIDAY,20,TRAIN,NE4,17782,7886
2020-03,WEEKDAY,0,TRAIN,SE5,27,257
2020-03,WEEKENDS/HOLIDAY,0,TRAIN,SE5,12,89
2020-03,WEEKDAY,7,TRAIN,DT33,61316,18399
2020-03,WEEKENDS/HOLIDAY,7,TRAIN,DT33,4723,2321
2020-03,WEEKENDS/HOLIDAY,0,TRAIN,DT24,11,133
2020-03,WEEKDAY,0,TRAIN,DT24,32,322
2020-03,WEEKDAY,0,TRAIN,NS18,181,1123
2020-03,WEEKENDS/HOLIDAY,0,TRAIN,NS18,70,409
2020-03,WEEKENDS/HOLIDAY,22,TRAIN,CC1-NE6-NS24,11018,2693
2020-03,WEEKDAY,22,TRAIN,CC1-NE6-NS24,35661,6630
2020-03,WEEKENDS/HOLIDAY,21,TRAIN,EW3,3517,5629
2020-03,WEEKDAY,21,TRAIN,EW3,9421,18681
2020-03,WEEKDAY,21,TRAIN,CG1,2314,668
2020-03,WEEKENDS/HOLIDAY,21,TRAIN,DT35,3746,664
2020-03,WEEKENDS/HOLIDAY,21,TRAIN,CG1,883,309
2020-03,WEEKDAY,21,TRAIN,DT35,12036,1468
2020-03,WEEKDAY,13,TRAIN,DT11,23615,22062
2020-03,WEEKENDS/HOLIDAY,13,TRAIN,NS21,8824,10528
2020-03,WEEKENDS/HOLIDAY,13,TRAIN,DT11,10568,8482
2020-03,WEEKDAY,13,TRAIN,NS21,22989,36009
2020-03,WEEKENDS/HOLIDAY,7,TRAIN,CC23,612,2759
2020-03,WEEKDAY,7,TRAIN,CC23,3355,36838
2020-03,WEEKDAY,16,TRAIN,SW1,2630,1520
2020-03,WEEKENDS/HOLIDAY,16,TRAIN,SW1,771,504
2020-03,WEEKENDS/HOLIDAY,20,TRAIN,NE15,2069,6444
2020-03,WEEKDAY,20,TRAIN,NE15,5384,27051
2020-03,WEEKENDS/HOLIDAY,13,TRAIN,EW29,4580,3182
2020-03,WEEKDAY,13,TRAIN,EW29,7508,7751
2020-03,WEEKDAY,13,TRAIN,EW30,1010,690
2020-03,WEEKENDS/HOLIDAY,13,TRAIN,EW30,878,275
2020-03,WEEKENDS/HOLIDAY,7,TRAIN,EW32,1227,4376
2020-03,WEEKDAY,7,TRAIN,EW32,3441,27699
2020-03,WEEKENDS/HOLIDAY,7,TRAIN,NE14,8654,4326
2020-03,WEEKDAY,7,TRAIN,NE14,89369,32768
2020-03,WEEKENDS/HOLIDAY,13,TRAIN,SE3,1148,962
2020-03,WEEKDAY,13,TRAIN,SE3,3190,2674
2020-03,WEEKDAY,20,TRAIN,EW30,6021,1242
2020-03,WEEKENDS/HOLIDAY,20,TRAIN,EW30,899,979
2020-03,WEEKDAY,12,TRAIN,CC15,24768,30446
2020-03,WEEKENDS/HOLIDAY,12,TRAIN,NS17,6715,2664
2020-03,WEEKDAY,12,TRAIN,NS17,14336,6587
2020-03,WEEKENDS/HOLIDAY,12,TRAIN,CC15,10639,11595
2020-03,WEEKENDS/HOLIDAY,15,TRAIN,EW26,8588,8536
2020-03,WEEKDAY,15,TRAIN,EW26,19360,19552
2020-03,WEEKENDS/HOLIDAY,9,TRAIN,EW23,12998,11746
2020-03,WEEKDAY,9,TRAIN,EW23,38242,38444
2020-03,WEEKENDS/HOLIDAY,21,TRAIN,DT34,480,1373
2020-03,WEEKDAY,21,TRAIN,DT34,2223,3992
2020-03,WEEKENDS/HOLIDAY,20,TRAIN,DT5,3065,4365
2020-03,WEEKDAY,20,TRAIN,DT5,9351,15000
2020-03,WEEKDAY,15,TRAIN,DT22,4731,4871
2020-03,WEEKENDS/HOLIDAY,15,TRAIN,DT22,2440,3117
2020-03,WEEKENDS/HOLIDAY,21,TRAIN,CC27,768,229
2020-03,WEEKDAY,21,TRAIN,CC27,4456,585
2020-03,WEEKENDS/HOLIDAY,15,TRAIN,SE4,1211,1297
2020-03,WEEKDAY,15,TRAIN,SE4,2584,3570
2020-03,WEEKDAY,19,TRAIN,PW6,605,2027
2020-03,WEEKENDS/HOLIDAY,19,TRAIN,PW6,182,342
2020-03,WEEKENDS/HOLIDAY,8,TRAIN,NE10,3705,3664
2020-03,WEEKDAY,8,TRAIN,NE10,27907,29607
2020-03,WEEKENDS/HOLIDAY,15,TRAIN,NS5,8733,9791
2020-03,WEEKDAY,15,TRAIN,NS5,19585,25044
2020-03,WEEKDAY,11,TRAIN,DT13,5655,11521
2020-03,WEEKENDS/HOLIDAY,11,TRAIN,DT13,2032,3830
2020-03,WEEKDAY,20,TRAIN,DT27,6789,7050
2020-03,WEEKENDS/HOLIDAY,20,TRAIN,DT27,1513,3018
2020-03,WEEKENDS/HOLIDAY,20,TRAIN,SW3,447,1010
2020-03,WEEKDAY,20,TRAIN,SW3,895,3077
2020-03,WEEKENDS/HOLIDAY,14,TRAIN,EW16,1601,1125
2020-03,WEEKDAY,14,TRAIN,EW16,4524,4978
2020-03,WEEKDAY,14,TRAIN,NE3,14697,18325
2020-03,WEEKENDS/HOLIDAY,14,TRAIN,NE3,4695,3507
2020-03,WEEKENDS/HOLIDAY,19,TRAIN,EW26,8655,11721
2020-03,WEEKDAY,19,TRAIN,EW26,25865,68260
2020-03,WEEKENDS/HOLIDAY,6,TRAIN,BP3,1196,195
2020-03,WEEKDAY,6,TRAIN,BP3,12085,1220
2020-03,WEEKDAY,13,TRAIN,EW12,33072,37104
2020-03,WEEKENDS/HOLIDAY,13,TRAIN,DT14,4916,7486
2020-03,WEEKENDS/HOLIDAY,13,TRAIN,EW12,14170,21806
2020-03,WEEKDAY,13,TRAIN,DT14,16817,15247
2020-03,WEEKENDS/HOLIDAY,8,TRAIN,CG2,4182,5177
2020-03,WEEKDAY,8,TRAIN,CG2,10134,26865
2020-03,WEEKENDS/HOLIDAY,20,TRAIN,NE13,4933,7075
2020-03,WEEKDAY,20,TRAIN,NE13,13580,25045
2020-03,WEEKDAY,19,TRAIN,NS17,16844,23977
2020-03,WEEKENDS/HOLIDAY,19,TRAIN,CC15,8689,10971
2020-03,WEEKENDS/HOLIDAY,19,TRAIN,NS17,3810,3453
2020-03,WEEKDAY,19,TRAIN,CC15,34852,63033
2020-03,WEEKENDS/HOLIDAY,23,TRAIN,CC17,90,344
2020-03,WEEKDAY,23,TRAIN,CC17,211,1134
2020-03,WEEKDAY,10,TRAIN,DT18,3866,20220
2020-03,WEEKENDS/HOLIDAY,10,TRAIN,DT18,754,2262
2020-03,WEEKDAY,19,TRAIN,EW23,54877,72227
2020-03,WEEKENDS/HOLIDAY,19,TRAIN,EW23,13668,15541
2020-03,WEEKENDS/HOLIDAY,14,TRAIN,EW15,7432,6552
2020-03,WEEKDAY,14,TRAIN,EW15,26124,26274
2020-03,WEEKENDS/HOLIDAY,23,TRAIN,DT14,2230,588
2020-03,WEEKDAY,23,TRAIN,DT14,5816,1496
2020-03,WEEKENDS/HOLIDAY,23,TRAIN,EW12,4017,1624
2020-03,WEEKDAY,23,TRAIN,EW12,9370,4315
2020-03,WEEKDAY,10,TRAIN,BP1,2649,2684
2020-03,WEEKDAY,10,TRAIN,NS4,24724,17858
2020-03,WEEKENDS/HOLIDAY,10,TRAIN,BP1,1143,1173
2020-03,WEEKENDS/HOLIDAY,10,TRAIN,NS4,11524,8275
2020-03,WEEKDAY,22,TRAIN,NS5,8585,25958
2020-03,WEEKENDS/HOLIDAY,22,TRAIN,NS5,3779,9566
2020-03,WEEKENDS/HOLIDAY,22,TRAIN,SE3,143,1161
2020-03,WEEKDAY,22,TRAIN,SE3,279,3278
2020-03,WEEKENDS/HOLIDAY,7,TRAIN,NS15,4365,5168
2020-03,WEEKDAY,7,TRAIN,NS15,44287,77582
2020-03,WEEKDAY,12,TRAIN,EW30,1208,835
2020-03,WEEKENDS/HOLIDAY,12,TRAIN,EW30,1164,381
2020-03,WEEKDAY,12,TRAIN,NE11,4018,2641
