YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2020-05,WEEKDAY,10,TRAIN,CC5,329,822
2020-05,WEEKDAY,13,TRAIN,CC23,1238,1595
2020-05,WEEKENDS/HOLIDAY,13,TRAIN,CC23,427,634
2020-05,WEEKDAY,22,TRAIN,EW33,280,203
2020-05,WEEKENDS/HOLIDAY,22,TRAIN,EW33,112,93
2020-05,WEEKENDS/HOLIDAY,14,TRAIN,CC21,867,1000
2020-05,WEEKDAY,14,TRAIN,CC21,1413,1543
2020-05,WEEKDAY,18,TRAIN,EW24/NS1,47818,25919
2020-05,WEEKENDS/HOLIDAY,18,TRAIN,EW24/NS1,11601,11172
2020-05,WEEKENDS/HOLIDAY,7,TRAIN,NE10,1559,1581
2020-05,WEEKDAY,7,TRAIN,NE10,4880,5780
2020-05,WEEKDAY,8,TRAIN,EW22,1629,1804
2020-05,WEEKENDS/HOLIDAY,8,TRAIN,EW22,514,846
2020-05,WEEKDAY,7,TRAIN,BP10,2872,1066
2020-05,WEEKENDS/HOLIDAY,7,TRAIN,BP10,726,602
2020-05,WEEKDAY,15,TRAIN,NE10,3230,2866
2020-05,WEEKENDS/HOLIDAY,15,TRAIN,NE10,1712,1786
2020-05,WEEKENDS/HOLIDAY,18,TRAIN,EW22,495,597
2020-05,WEEKDAY,18,TRAIN,EW22,1324,2399
2020-05,WEEKDAY,15,TRAIN,CC25,2047,825
2020-05,WEEKENDS/HOLIDAY,15,TRAIN,CC25,1047,457
2020-05,WEEKDAY,12,TRAIN,CE1/DT16,180,238
2020-05,WEEKENDS/HOLIDAY,12,TRAIN,CE1/DT16,169,190
2020-05,WEEKDAY,10,TRAIN,SW6,856,478
2020-05,WEEKENDS/HOLIDAY,10,TRAIN,SW6,570,337
2020-05,WEEKENDS/HOLIDAY,17,TRAIN,DT31,1007,1292
2020-05,WEEKDAY,17,TRAIN,DT31,1753,3915
2020-05,WEEKENDS/HOLIDAY,15,TRAIN,CC14,557,580
2020-05,WEEKDAY,15,TRAIN,CC14,824,992
2020-05,WEEKDAY,0,TRAIN,NS8,78,259
2020-05,WEEKENDS/HOLIDAY,0,TRAIN,NS8,75,195
2020-05,WEEKDAY,18,TRAIN,NS14,8843,20881
2020-05,WEEKENDS/HOLIDAY,18,TRAIN,NS14,3544,4308
2020-05,WEEKENDS/HOLIDAY,12,TRAIN,EW17,4096,3945
2020-05,WEEKDAY,12,TRAIN,EW17,6210,6003
2020-05,WEEKENDS/HOLIDAY,0,TRAIN,NE17/PTC,3,134
2020-05,WEEKDAY,0,TRAIN,NE17/PTC,6,162
2020-05,WEEKENDS/HOLIDAY,13,TRAIN,BP12,306,316
2020-05,WEEKDAY,13,TRAIN,BP12,728,536
2020-05,WEEKDAY,14,TRAIN,NS17/CC15,2532,1871
2020-05,WEEKENDS/HOLIDAY,14,TRAIN,NS17/CC15,1488,1106
2020-05,WEEKENDS/HOLIDAY,16,TRAIN,CC10/DT26,1729,1578
2020-05,WEEKDAY,16,TRAIN,CC10/DT26,4307,3393
2020-05,WEEKDAY,6,TRAIN,DT28,3260,2554
2020-05,WEEKENDS/HOLIDAY,6,TRAIN,DT28,1103,452
2020-05,WEEKDAY,5,TRAIN,DT7,42,59
2020-05,WEEKENDS/HOLIDAY,5,TRAIN,DT7,11,7
2020-05,WEEKDAY,11,TRAIN,PW5,602,510
2020-05,WEEKENDS/HOLIDAY,11,TRAIN,PW5,400,331
2020-05,WEEKDAY,18,TRAIN,BP3,1138,3220
2020-05,WEEKENDS/HOLIDAY,18,TRAIN,BP3,588,922
2020-05,WEEKENDS/HOLIDAY,22,TRAIN,CC28,121,341
2020-05,WEEKDAY,22,TRAIN,CC28,187,509
2020-05,WEEKENDS/HOLIDAY,13,TRAIN,SW6,562,532
2020-05,WEEKDAY,13,TRAIN,SW6,940,700
2020-05,WEEKDAY,17,TRAIN,DT21,1836,621
2020-05,WEEKENDS/HOLIDAY,17,TRAIN,DT21,581,436
2020-05,WEEKDAY,19,TRAIN,NE12/CC13,4740,7034
2020-05,WEEKENDS/HOLIDAY,19,TRAIN,NE12/CC13,3087,3028
2020-05,WEEKDAY,6,TRAIN,EW31,329,3562
2020-05,WEEKENDS/HOLIDAY,6,TRAIN,EW31,286,894
2020-05,WEEKENDS/HOLIDAY,15,TRAIN,EW7,2090,2642
2020-05,WEEKDAY,15,TRAIN,EW7,3346,4438
2020-05,WEEKDAY,17,TRAIN,NE12/CC13,5527,8506
2020-05,WEEKENDS/HOLIDAY,17,TRAIN,NE12/CC13,3523,4023
2020-05,WEEKDAY,8,TRAIN,NS21/DT11,12946,16807
2020-05,WEEKENDS/HOLIDAY,8,TRAIN,NS21/DT11,4355,5206
2020-05,WEEKENDS/HOLIDAY,0,TRAIN,NE16/STC,2,62
2020-05,WEEKDAY,0,TRAIN,NE16/STC,10,79
2020-05,WEEKDAY,23,TRAIN,CC23,104,44
2020-05,WEEKENDS/HOLIDAY,23,TRAIN,CC23,46,46
2020-05,WEEKENDS/HOLIDAY,22,TRAIN,DT13,332,346
2020-05,WEEKDAY,22,TRAIN,DT13,523,594
2020-05,WEEKENDS/HOLIDAY,23,TRAIN,NE14,188,1334
2020-05,WEEKDAY,23,TRAIN,NE14,286,1953
2020-05,WEEKDAY,22,TRAIN,NS9/TE2,4193,6719
2020-05,WEEKENDS/HOLIDAY,22,TRAIN,NS9/TE2,2788,3981
2020-05,WEEKENDS/HOLIDAY,12,TRAIN,DT22,661,834
2020-05,WEEKDAY,12,TRAIN,DT22,1045,1177
2020-05,WEEKENDS/HOLIDAY,18,TRAIN,DT28,848,1112
2020-05,WEEKDAY,18,TRAIN,DT28,5389,3687
2020-05,WEEKENDS/HOLIDAY,12,TRAIN,DT34,528,432
2020-05,WEEKDAY,12,TRAIN,DT34,613,724
2020-05,WEEKDAY,9,TRAIN,SW7,808,337
2020-05,WEEKENDS/HOLIDAY,9,TRAIN,SW7,493,264
2020-05,WEEKENDS/HOLIDAY,12,TRAIN,NE17/PTC,6395,6194
2020-05,WEEKDAY,12,TRAIN,NE17/PTC,9780,9429
2020-05,WEEKENDS/HOLIDAY,19,TRAIN,NE8,3382,2999
2020-05,WEEKDAY,19,TRAIN,NE8,4816,5181
2020-05,WEEKDAY,21,TRAIN,CC24,4634,319
2020-05,WEEKENDS/HOLIDAY,21,TRAIN,CC24,2633,261
2020-05,WEEKDAY,12,TRAIN,EW8/CC9,8190,8777
2020-05,WEEKENDS/HOLIDAY,12,TRAIN,EW8/CC9,5927,5905
2020-05,WEEKENDS/HOLIDAY,20,TRAIN,BP5,293,303
2020-05,WEEKDAY,20,TRAIN,BP5,518,551
2020-05,WEEKENDS/HOLIDAY,12,TRAIN,EW15,1941,1972
2020-05,WEEKDAY,12,TRAIN,EW15,3995,4118
2020-05,WEEKDAY,7,TRAIN,SW4,749,236
2020-05,WEEKENDS/HOLIDAY,7,TRAIN,SW4,195,67
2020-05,WEEKENDS/HOLIDAY,22,TRAIN,DT33,473,1846
2020-05,WEEKDAY,22,TRAIN,DT33,1109,2871
2020-05,WEEKENDS/HOLIDAY,11,TRAIN,EW24/NS1,6950,10728
2020-05,WEEKDAY,11,TRAIN,EW24/NS1,11401,15265
2020-05,WEEKENDS/HOLIDAY,21,TRAIN,NS13,4946,7979
2020-05,WEEKDAY,21,TRAIN,NS13,7808,13794
2020-05,WEEKENDS/HOLIDAY,5,TRAIN,NS13,4451,599
2020-05,WEEKDAY,5,TRAIN,NS13,13497,1816
2020-05,WEEKENDS/HOLIDAY,5,TRAIN,PW6,89,1
2020-05,WEEKDAY,5,TRAIN,PW6,261,1
2020-05,WEEKENDS/HOLIDAY,13,TRAIN,CC21,935,1106
2020-05,WEEKDAY,13,TRAIN,CC21,1478,1317
2020-05,WEEKDAY,14,TRAIN,PE7,792,902
2020-05,WEEKENDS/HOLIDAY,14,TRAIN,PE7,476,605
2020-05,WEEKDAY,10,TRAIN,CC20,829,786
2020-05,WEEKENDS/HOLIDAY,10,TRAIN,CC20,699,576
2020-05,WEEKENDS/HOLIDAY,21,TRAIN,EW25,333,897
2020-05,WEEKDAY,21,TRAIN,EW25,582,1857
2020-05,WEEKDAY,16,TRAIN,CC2,594,279
2020-05,WEEKENDS/HOLIDAY,16,TRAIN,CC2,328,212
2020-05,WEEKENDS/HOLIDAY,14,TRAIN,CC12,539,582
2020-05,WEEKDAY,14,TRAIN,CC12,716,768
2020-05,WEEKENDS/HOLIDAY,16,TRAIN,NS20,5319,2640
2020-05,WEEKDAY,16,TRAIN,NS20,20978,4583
2020-05,WEEKDAY,16,TRAIN,NS14,5212,10903
2020-05,WEEKENDS/HOLIDAY,16,TRAIN,NS14,3210,4511
2020-05,WEEKENDS/HOLIDAY,11,TRAIN,NS15,1826,1245
2020-05,WEEKDAY,11,TRAIN,NS15,3567,2250
2020-05,WEEKENDS/HOLIDAY,5,TRAIN,CC22/EW21,360,53
2020-05,WEEKDAY,5,TRAIN,CC22/EW21,1198,397
2020-05,WEEKENDS/HOLIDAY,11,TRAIN,BP4,293,237
2020-05,WEEKDAY,11,TRAIN,BP4,570,406
2020-05,WEEKENDS/HOLIDAY,11,TRAIN,NS27/CE2,102,119
2020-05,WEEKDAY,11,TRAIN,NS27/CE2,280,244
2020-05,WEEKDAY,9,TRAIN,NS17/CC15,4326,1834
2020-05,WEEKENDS/HOLIDAY,9,TRAIN,NS17/CC15,1887,865
2020-05,WEEKENDS/HOLIDAY,6,TRAIN,EW10,2256,645
2020-05,WEEKDAY,6,TRAIN,EW10,5837,1479
2020-05,WEEKENDS/HOLIDAY,8,TRAIN,NS28,402,426
2020-05,WEEKDAY,8,TRAIN,NS28,637,975
2020-05,WEEKDAY,7,TRAIN,EW33,755,4427
2020-05,WEEKENDS/HOLIDAY,7,TRAIN,EW33,407,1583
2020-05,WEEKENDS/HOLIDAY,18,TRAIN,BP12,265,362
2020-05,WEEKDAY,18,TRAIN,BP12,519,1849
2020-05,WEEKENDS/HOLIDAY,0,TRAIN,EW14/NS26,0,9
2020-05,WEEKDAY,0,TRAIN,EW14/NS26,6,14
2020-05,WEEKENDS/HOLIDAY,16,TRAIN,NE5,1062,831
2020-05,WEEKDAY,16,TRAIN,NE5,2423,1017
2020-05,WEEKDAY,11,TRAIN,NE16/STC,11363,10226
2020-05,WEEKENDS/HOLIDAY,11,TRAIN,NE16/STC,7239,6900
2020-05,WEEKENDS/HOLIDAY,13,TRAIN,EW9,2334,2461
2020-05,WEEKDAY,13,TRAIN,EW9,3615,3397
2020-05,WEEKDAY,17,TRAIN,CC6,1676,1038
2020-05,WEEKENDS/HOLIDAY,17,TRAIN,CC6,1310,998
2020-05,WEEKENDS/HOLIDAY,8,TRAIN,NE8,2067,3345
2020-05,WEEKDAY,8,TRAIN,NE8,4232,8561
2020-05,WEEKDAY,20,TRAIN,CC7,702,1441
2020-05,WEEKENDS/HOLIDAY,20,TRAIN,CC7,508,833
2020-05,WEEKENDS/HOLIDAY,20,TRAIN,NS3,1281,3448
2020-05,WEEKDAY,20,TRAIN,NS3,2058,6952
2020-05,WEEKENDS/HOLIDAY,0,TRAIN,BP13,0,1
2020-05,WEEKDAY,10,TRAIN,SE3,875,429
2020-05,WEEKENDS/HOLIDAY,10,TRAIN,SE3,591,260
2020-05,WEEKDAY,9,TRAIN,EW16/NE3,5093,14367
2020-05,WEEKENDS/HOLIDAY,9,TRAIN,EW16/NE3,2154,2954
2020-05,WEEKDAY,18,TRAIN,NE16/STC,14165,22102
2020-05,WEEKENDS/HOLIDAY,18,TRAIN,NE16/STC,6379,7445
2020-05,WEEKENDS/HOLIDAY,15,TRAIN,EW23,6617,5667
2020-05,WEEKDAY,15,TRAIN,EW23,12213,9315
2020-05,WEEKDAY,20,TRAIN,NE8,4333,4807
2020-05,WEEKENDS/HOLIDAY,20,TRAIN,NE8,2902,2917
2020-05,WEEKDAY,19,TRAIN,EW33,1938,871
2020-05,WEEKENDS/HOLIDAY,19,TRAIN,EW33,658,627
2020-05,WEEKENDS/HOLIDAY,12,TRAIN,TE3,316,235
2020-05,WEEKDAY,12,TRAIN,TE3,583,414
2020-05,WEEKENDS/HOLIDAY,5,TRAIN,EW15,243,38
2020-05,WEEKDAY,5,TRAIN,EW15,628,246
2020-05,WEEKDAY,18,TRAIN,NS7,5100,2571
2020-05,WEEKENDS/HOLIDAY,18,TRAIN,NS7,1543,1661
2020-05,WEEKENDS/HOLIDAY,0,TRAIN,NS15,20,50
2020-05,WEEKDAY,0,TRAIN,NS15,19,114
2020-05,WEEKENDS/HOLIDAY,15,TRAIN,NS15,2444,1959
2020-05,WEEKDAY,15,TRAIN,NS15,4898,3687
2020-05,WEEKENDS/HOLIDAY,22,TRAIN,DT7,146,61
2020-05,WEEKDAY,22,TRAIN,DT7,262,113
2020-05,WEEKDAY,15,TRAIN,PW4,58,40
2020-05,WEEKENDS/HOLIDAY,15,TRAIN,PW4,22,27
2020-05,WEEKENDS/HOLIDAY,6,TRAIN,CC16,810,425
2020-05,WEEKDAY,6,TRAIN,CC16,2224,1019
2020-05,WEEKENDS/HOLIDAY,11,TRAIN,BP12,324,441
2020-05,WEEKDAY,11,TRAIN,BP12,534,561
2020-05,WEEKENDS/HOLIDAY,13,TRAIN,NE17/PTC,6170,5906
2020-05,WEEKDAY,13,TRAIN,NE17/PTC,10040,9152
2020-05,WEEKDAY,7,TRAIN,BP5,1270,605
2020-05,WEEKENDS/HOLIDAY,7,TRAIN,BP5,364,248
2020-05,WEEKDAY,8,TRAIN,SW6,1551,616
2020-05,WEEKENDS/HOLIDAY,8,TRAIN,SW6,583,284
2020-05,WEEKENDS/HOLIDAY,16,TRAIN,EW4,1611,1251
2020-05,WEEKDAY,16,TRAIN,EW4,3158,2436
2020-05,WEEKDAY,14,TRAIN,CC2,465,360
2020-05,WEEKENDS/HOLIDAY,14,TRAIN,CC2,250,200
2020-05,WEEKENDS/HOLIDAY,12,TRAIN,NE14,4592,4110
2020-05,WEEKDAY,12,TRAIN,NE14,7246,6281
2020-05,WEEKDAY,20,TRAIN,NE4/DT19,7218,3962
2020-05,WEEKENDS/HOLIDAY,20,TRAIN,NE4/DT19,4642,2536
2020-05,WEEKENDS/HOLIDAY,0,TRAIN,SE5,0,3
2020-05,WEEKDAY,0,TRAIN,SE5,0,8
2020-05,WEEKDAY,23,TRAIN,EW6,93,700
2020-05,WEEKENDS/HOLIDAY,23,TRAIN,EW6,74,442
2020-05,WEEKDAY,12,TRAIN,CC4/DT15,1070,1265
2020-05,WEEKENDS/HOLIDAY,12,TRAIN,CC4/DT15,486,727
2020-05,WEEKENDS/HOLIDAY,15,TRAIN,NE4/DT19,7144,6974
2020-05,WEEKDAY,15,TRAIN,NE4/DT19,12065,9699
2020-05,WEEKENDS/HOLIDAY,8,TRAIN,SW1,167,317
2020-05,WEEKDAY,8,TRAIN,SW1,524,2567
2020-05,WEEKENDS/HOLIDAY,9,TRAIN,NS10,7256,5067
2020-05,WEEKDAY,9,TRAIN,NS10,14687,9178
2020-05,WEEKDAY,7,TRAIN,DT33,13263,4045
2020-05,WEEKENDS/HOLIDAY,7,TRAIN,DT33,3013,1302
2020-05,WEEKENDS/HOLIDAY,0,TRAIN,DT24,0,3
2020-05,WEEKDAY,0,TRAIN,DT24,0,8
2020-05,WEEKDAY,0,TRAIN,NS18,2,20
2020-05,WEEKENDS/HOLIDAY,0,TRAIN,NS18,2,16
2020-05,WEEKDAY,22,TRAIN,NS24/NE6/CC1,2631,1050
2020-05,WEEKENDS/HOLIDAY,22,TRAIN,NS24/NE6/CC1,1910,729
2020-05,WEEKENDS/HOLIDAY,21,TRAIN,EW3,1849,1619
2020-05,WEEKDAY,21,TRAIN,EW3,2987,2900
2020-05,WEEKENDS/HOLIDAY,21,TRAIN,CG1/DT35,1711,420
2020-05,WEEKDAY,21,TRAIN,CG1/DT35,2917,671
2020-05,WEEKENDS/HOLIDAY,13,TRAIN,NS21/DT11,4183,4401
2020-05,WEEKDAY,13,TRAIN,NS21/DT11,6885,7210
2020-05,WEEKENDS/HOLIDAY,7,TRAIN,CC23,419,1649
2020-05,WEEKDAY,7,TRAIN,CC23,722,5817
2020-05,WEEKDAY,16,TRAIN,SW1,895,339
2020-05,WEEKENDS/HOLIDAY,16,TRAIN,SW1,339,195
2020-05,WEEKDAY,20,TRAIN,NE15,1456,4305
2020-05,WEEKENDS/HOLIDAY,20,TRAIN,NE15,937,2284
2020-05,WEEKDAY,13,TRAIN,EW29,2540,2489
2020-05,WEEKENDS/HOLIDAY,13,TRAIN,EW29,1739,1339
2020-05,WEEKENDS/HOLIDAY,13,TRAIN,EW30,311,62
2020-05,WEEKDAY,13,TRAIN,EW30,461,211
2020-05,WEEKDAY,7,TRAIN,EW32,1626,10688
2020-05,WEEKENDS/HOLIDAY,7,TRAIN,EW32,1046,2938
2020-05,WEEKENDS/HOLIDAY,7,TRAIN,NE14,5348,3073
2020-05,WEEKDAY,7,TRAIN,NE14,19915,7584
2020-05,WEEKDAY,13,TRAIN,SE3,857,767
2020-05,WEEKENDS/HOLIDAY,13,TRAIN,SE3,522,535
2020-05,WEEKDAY,20,TRAIN,EW30,2957,350
2020-05,WEEKENDS/HOLIDAY,20,TRAIN,EW30,650,142
2020-05,WEEKDAY,12,TRAIN,NS17/CC15,2877,2136
2020-05,WEEKENDS/HOLIDAY,12,TRAIN,NS17/CC15,1694,1242
2020-05,WEEKDAY,15,TRAIN,EW26,6842,6795
2020-05,WEEKENDS/HOLIDAY,15,TRAIN,EW26,3816,3874
2020-05,WEEKDAY,9,TRAIN,EW23,8547,10623
2020-05,WEEKENDS/HOLIDAY,9,TRAIN,EW23,4308,5076
2020-05,WEEKENDS/HOLIDAY,21,TRAIN,DT34,282,360
2020-05,WEEKDAY,21,TRAIN,DT34,626,547
2020-05,WEEKENDS/HOLIDAY,20,TRAIN,DT5,832,688
2020-05,WEEKDAY,20,TRAIN,DT5,1227,1224
2020-05,WEEKDAY,15,TRAIN,DT22,1010,1206
2020-05,WEEKENDS/HOLIDAY,15,TRAIN,DT22,631,857
2020-05,WEEKENDS/HOLIDAY,21,TRAIN,CC27,206,80
2020-05,WEEKDAY,21,TRAIN,CC27,397,247
2020-05,WEEKENDS/HOLIDAY,15,TRAIN,SE4,498,553
2020-05,WEEKDAY,15,TRAIN,SE4,772,906
2020-05,WEEKENDS/HOLIDAY,19,TRAIN,PW6,69,152
2020-05,WEEKDAY,19,TRAIN,PW6,123,350
2020-05,WEEKDAY,8,TRAIN,NE10,4046,5997
2020-05,WEEKENDS/HOLIDAY,8,TRAIN,NE10,1627,1773
2020-05,WEEKENDS/HOLIDAY,15,TRAIN,NS5,3645,4355
2020-05,WEEKDAY,15,TRAIN,NS5,5711,7909
2020-05,WEEKENDS/HOLIDAY,11,TRAIN,DT13,559,898
2020-05,WEEKDAY,11,TRAIN,DT13,929,1392
2020-05,WEEKENDS/HOLIDAY,20,TRAIN,DT27,463,693
2020-05,WEEKDAY,20,TRAIN,DT27,1323,1237
2020-05,WEEKENDS/HOLIDAY,20,TRAIN,SW3,193,413
2020-05,WEEKDAY,20,TRAIN,SW3,289,743
2020-05,WEEKENDS/HOLIDAY,14,TRAIN,EW16/NE3,2803,1744
2020-05,WEEKDAY,14,TRAIN,EW16/NE3,7124,6286
2020-05,WEEKDAY,19,TRAIN,EW26,9976,15482
2020-05,WEEKENDS/HOLIDAY,19,TRAIN,EW26,4767,5323
2020-05,WEEKENDS/HOLIDAY,6,TRAIN,BP3,1162,186
2020-05,WEEKDAY,6,TRAIN,BP3,3627,485
2020-05,WEEKDAY,13,TRAIN,EW12/DT14,6367,5993
2020-05,WEEKENDS/HOLIDAY,13,TRAIN,EW12/DT14,4456,3990
2020-05,WEEKDAY,8,TRAIN,CG2,2885,5465
2020-05,WEEKENDS/HOLIDAY,8,TRAIN,CG2,1916,2306
2020-05,WEEKENDS/HOLIDAY,20,TRAIN,NE13,1663,2293
2020-05,WEEKDAY,20,TRAIN,NE13,2579,4063
2020-05,WEEKENDS/HOLIDAY,19,TRAIN,NS17/CC15,1070,1166
2020-05,WEEKDAY,19,TRAIN,NS17/CC15,2377,3249
2020-05,WEEKENDS/HOLIDAY,23,TRAIN,CC17,13,130
2020-05,WEEKDAY,23,TRAIN,CC17,11,141
2020-05,WEEKDAY,10,TRAIN,DT18,690,3199
2020-05,WEEKENDS/HOLIDAY,10,TRAIN,DT18,217,1107
2020-05,WEEKDAY,19,TRAIN,EW23,11347,11703
2020-05,WEEKENDS/HOLIDAY,19,TRAIN,EW23,4861,4628
2020-05,WEEKENDS/HOLIDAY,14,TRAIN,EW15,2006,2190
2020-05,WEEKDAY,14,TRAIN,EW15,5035,4071
2020-05,WEEKENDS/HOLIDAY,23,TRAIN,EW12/DT14,433,374
2020-05,WEEKDAY,23,TRAIN,EW12/DT14,649,663
2020-05,WEEKDAY,7,TRAIN,NS15,10118,11471
2020-05,WEEKENDS/HOLIDAY,7,TRAIN,NS15,3027,3082
2020-05,WEEKENDS/HOLIDAY,12,TRAIN,EW30,556,104
2020-05,WEEKDAY,12,TRAIN,EW30,428,231
2020-05,WEEKENDS/HOLIDAY,12,TRAIN,NE11,561,485
2020-05,WEEKDAY,12,TRAIN,NE11,895,807
2020-05,WEEKENDS/HOLIDAY,8,TRAIN,PE5,757,443
2020-05,WEEKDAY,8,TRAIN,PE5,1935,810
2020-05,WEEKENDS/HOLIDAY,9,TRAIN,CC11,761,1500
2020-05,WEEKDAY,9,TRAIN,CC11,1280,6744
2020-05,WEEKENDS/HOLIDAY,0,TRAIN,SE1,2,15
2020-05,WEEKDAY,0,TRAIN,SE1,1,28
2020-05,WEEKDAY,10,TRAIN,NS4/BP1,8194,7385
2020-05,WEEKENDS/HOLIDAY,10,TRAIN,NS4/BP1,4892,4286
2020-05,WEEKENDS/HOLIDAY,22,TRAIN,NS5,1291,2922
2020-05,WEEKDAY,22,TRAIN,NS5,1827,4521
2020-05,WEEKDAY,22,TRAIN,SE3,84,550
2020-05,WEEKENDS/HOLIDAY,22,TRAIN,SE3,59,344
2020-05,WEEKENDS/HOLIDAY,12,TRAIN,NS14,3817,3439
2020-05,WEEKDAY,12,TRAIN,NS14,6738,5531
2020-05,WEEKENDS/HOLIDAY,14,TRAIN,SE4,623,611
2020-05,WEEKDAY,14,TRAIN,SE4,967,812
2020-05,WEEKDAY,23,TRAIN,EW11,288,1195
2020-05,WEEKENDS/HOLIDAY,23,TRAIN,EW11,194,756
2020-05,WEEKENDS/HOLIDAY,6,TRAIN,BP13,400,83
2020-05,WEEKDAY,6,TRAIN,BP13,1782,247
2020-05,WEEKENDS/HOLIDAY,23,TRAIN,EW8/CC9,624,867
2020-05,WEEKDAY,23,TRAIN,EW8/CC9,934,1318
2020-05,WEEKDAY,9,TRAIN,SW2,729,595
2020-05,WEEKENDS/HOLIDAY,9,TRAIN,SW2,450,366
2020-05,WEEKENDS/HOLIDAY,21,TRAIN,CC4/DT15,799,198
2020-05,WEEKDAY,21,TRAIN,CC4/DT15,1329,293
2020-05,WEEKENDS/HOLIDAY,13,TRAIN,CC19/DT9,641,645
2020-05,WEEKDAY,13,TRAIN,CC19/DT9,672,768
2020-05,WEEKENDS/HOLIDAY,8,TRAIN,DT23,188,334
2020-05,WEEKDAY,8,TRAIN,DT23,607,1832
2020-05,WEEKENDS/HOLIDAY,14,TRAIN,NS15,1963,1863
2020-05,WEEKDAY,14,TRAIN,NS15,3768,3521
2020-05,WEEKENDS/HOLIDAY,22,TRAIN,NS14,1491,3751
2020-05,WEEKDAY,22,TRAIN,NS14,2269,5991
2020-05,WEEKENDS/HOLIDAY,21,TRAIN,NS10,2473,7388
2020-05,WEEKDAY,21,TRAIN,NS10,4520,13315
2020-05,WEEKENDS/HOLIDAY,12,TRAIN,DT3,805,656
2020-05,WEEKDAY,12,TRAIN,DT3,960,809
2020-05,WEEKDAY,13,TRAIN,DT27,1177,951
2020-05,WEEKENDS/HOLIDAY,13,TRAIN,DT27,750,508
2020-05,WEEKDAY,0,TRAIN,NE15,0,25
2020-05,WEEKENDS/HOLIDAY,0,TRAIN,NE15,0,13
2020-05,WEEKDAY,6,TRAIN,EW5,15745,6750
2020-05,WEEKENDS/HOLIDAY,6,TRAIN,EW5,5638,2472
2020-05,WEEKENDS/HOLIDAY,16,TRAIN,EW30,742,80
2020-05,WEEKDAY,16,TRAIN,EW30,3471,120
2020-05,WEEKENDS/HOLIDAY,9,TRAIN,BP8,306,271
2020-05,WEEKDAY,9,TRAIN,BP8,503,563
2020-05,WEEKDAY,6,TRAIN,PW4,93,50
2020-05,WEEKENDS/HOLIDAY,6,TRAIN,PW4,24,14
2020-05,WEEKENDS/HOLIDAY,10,TRAIN,TE1,47,38
2020-05,WEEKDAY,10,TRAIN,TE1,69,115
2020-05,WEEKENDS/HOLIDAY,8,TRAIN,NE15,2396,1362
2020-05,WEEKDAY,8,TRAIN,NE15,7584,2520
2020-05,WEEKENDS/HOLIDAY,17,TRAIN,NS16,6580,8361
2020-05,WEEKDAY,17,TRAIN,NS16,14941,25329
2020-05,WEEKDAY,22,TRAIN,NS17/CC15,755,1621
2020-05,WEEKENDS/HOLIDAY,22,TRAIN,NS17/CC15,485,1018
